Loudness,alphaRatio,hammarbergIndex,slope0-500,slope500-1500,spectralFlux,mfcc_coeff1,mfcc_coeff2,mfcc_coeff3,mfcc_coeff4,F0_semitone_From27.5Hz,jitter_local,shimmer_local_dB,HNRdBACF,logRelF0-H1-H2,logRelF0-H1-A3,F1_frequency,F1_bandwidth,F1_amplitudeLogRelF0,F2_frequency,F2_bandwidth,F2_amplitudeLogRelF0,F3_frequency,F3_bandwidth,F3_amplitudeLogRelF0
0.2960509,-0.822016,1.1383988,-0.20851381,-1.4407309,-0.032865886,1.324804,1.2544463,-1.5673425,0.15244658,-0.5852321,-0.29095867,-0.45291555,-0.46852174,-0.39445642,-0.50950897,0.9062534,1.9769046,-1.7936994,1.4326463,1.8255618,-1.8712586,1.8594419,1.3851228,-1.9117169
0.20388108,-0.82967377,1.0578116,-0.44787404,-1.3516706,-0.10018754,1.259612,1.3690786,-1.4348038,0.07407729,-0.5820514,-0.30208015,-0.46171772,-0.46834525,-0.415462,-0.5126053,0.8267781,1.984575,-2.648397,1.4121146,1.8223147,-2.6812797,1.7863572,1.3162428,-2.6963904
0.13504106,-0.884119,1.0427781,-0.63958836,-1.4993737,-0.1615305,1.2746526,1.6285839,-1.5268602,-0.0031865723,-0.5796168,-0.32464603,-0.4637074,-0.47053143,-0.40343484,-0.5173445,0.6929198,1.8702489,-1.9939364,1.3376495,1.735539,-2.0420678,1.7259253,1.213798,-2.0676336
0.16974622,-0.7132068,0.8745808,-0.38145193,-1.6582707,-0.15450573,1.2490612,1.5119895,-1.7473898,-0.20375855,0.4682486,-0.15811566,-0.1425565,-0.50675625,0.128642,0.6460699,0.8563148,1.8589753,-0.8744949,1.4253494,1.5106803,-0.9823083,1.796703,1.0380654,-1.0430168
0.13947362,-0.659028,0.8487968,-0.35865542,-1.8206358,-0.09413487,1.2025568,1.5578773,-1.8215791,-0.4585511,0.78729206,0.12717357,1.4452119,-0.23942028,0.21386996,1.3078774,1.0475533,1.8008466,0.14557976,1.5998343,1.3910183,-0.06712072,2.0142696,1.0029149,-0.20141852
0.09074384,-0.72146,0.8653558,-0.46187863,-1.9342316,-0.08420807,1.0783199,1.7332342,-1.8079625,-0.7284801,0.7880411,0.480475,2.0444613,-0.0005363412,0.19987956,1.4190457,1.0292438,1.8267938,0.3131354,1.6051557,1.3257397,0.11654169,2.095076,0.9172306,-0.07525147
-0.019462109,-0.94077617,1.0549065,-0.7165559,-1.9723582,-0.15928435,1.0985763,2.2104535,-1.6384553,-0.89485776,0.8069079,0.78233504,1.6700989,0.20873241,0.20291546,1.4548091,0.674036,1.8869113,0.30474055,1.2272706,1.4198081,0.10195298,1.8937544,0.79759306,-0.12180919
-0.067560375,-1.086557,1.2414521,-0.6938541,-2.0658717,-0.23554128,1.2092372,2.414451,-1.5583991,-1.1119742,0.8254739,0.6288569,0.8650415,0.31423876,0.1060181,1.4948721,0.46631104,1.924841,0.32690787,1.0254476,1.4708877,0.10178501,1.7862681,0.79216117,-0.14116961
-0.09606129,-1.1811762,1.3164232,-0.70929253,-2.0502706,-0.26744193,1.2407538,2.5193946,-1.4579414,-1.1849514,0.83264446,0.3439158,0.48551774,0.34043512,-0.032326546,1.5688556,0.90479517,1.8815701,0.28279972,1.4794701,1.4024667,0.01079113,2.0731075,0.9827743,-0.16005468
-0.12176138,-1.3140938,1.3448209,-0.8565546,-2.0979762,-0.28940833,1.2082928,2.7147753,-1.4214696,-1.0409282,0.8520167,0.18462056,0.39699697,0.3806475,-0.18956605,1.6079979,1.0347989,1.9154307,0.2865063,1.7040578,1.4488269,-0.07474678,2.233966,1.0313842,-0.17488593
-0.14140314,-1.5299824,1.4493288,-0.73546016,-2.1051507,-0.2879027,1.1808624,2.9922106,-1.3460277,-0.8240169,0.8717822,0.16771531,0.4306587,0.44267347,-0.34365913,1.6458365,1.0185131,1.8817186,0.28954482,1.7293311,1.5177711,-0.10181873,2.2117252,1.0811863,-0.19410843
-0.13035822,-1.764223,1.5539231,-0.48657152,-2.2673008,-0.29394257,1.2165805,3.2672112,-1.2969376,-0.81784123,0.8963382,0.18752077,0.4625479,0.5149346,-0.40284386,1.6370977,0.6205054,1.9541056,0.32922626,1.2665017,1.569174,-0.0367605,1.9783624,0.7559334,-0.19663936
-0.116705716,-1.8573399,1.5537943,-0.23283114,-2.5725772,-0.31115174,1.2389085,3.508083,-1.4146503,-1.1194195,0.9052578,0.16487822,0.39158046,0.54268295,-0.4343625,1.6496537,0.66384965,1.9631548,0.33486646,1.2732962,1.5135621,-0.044584446,2.0289874,0.80456096,-0.20371193
-0.108168006,-1.8663446,1.4847624,-0.17032786,-2.7219045,-0.31027555,1.2327222,3.683824,-1.3804188,-1.436347,0.9049129,0.05325106,0.27706218,0.51223546,-0.5222262,1.6042292,0.62898755,1.9867122,0.33390835,1.3058342,1.4653906,-0.060696058,2.0610123,0.85534215,-0.2019977
-0.10685539,-1.8612331,1.4499004,-0.2335229,-2.631275,-0.3132661,1.2017918,3.7567935,-1.2638775,-1.5006549,0.91507304,0.03430209,0.2309755,0.4522858,-0.75549436,1.4855193,0.6996225,2.0336266,0.33059576,1.4336542,1.6169453,-0.10056978,2.1224627,0.99563414,-0.1971417
-0.10674775,-1.884368,1.4791111,-0.052114323,-2.5604203,-0.32328725,1.2258042,3.7084658,-1.1974834,-1.5537828,0.92458284,0.071745664,0.31525385,0.36351934,-1.0401567,1.2648071,0.8183049,2.0623486,0.31386465,1.5947261,1.74291,-0.142093,2.1782043,1.2434344,-0.17620665
-0.11193502,-1.9605426,1.5521952,-0.24772878,-2.4066885,-0.3052832,1.2551367,3.5793815,-0.98870647,-1.4462599,0.9413701,0.13598123,0.36720884,0.1969314,-1.2943221,0.96108675,1.016543,2.0358303,0.26866335,1.919094,1.9527478,-0.16297692,2.2698612,1.5485657,-0.14492315
-0.1291914,-1.9659262,1.5873293,-0.35478374,-2.2140605,-0.3094486,1.2719246,3.251839,-0.65456724,-1.214801,0.95581025,0.1494652,0.27686584,0.08846705,-1.3718058,0.7963035,1.166142,1.920491,-0.79195434,1.9841045,1.8123312,-1.0656027,2.2613108,1.4677508,-1.0592803
-0.15194309,-1.8550051,1.6046886,-0.79206914,-1.7420257,-0.29309714,1.2558128,2.6027842,-0.21993622,-0.76103157,-0.59502894,-0.3034884,-0.47117868,-0.47670963,-0.39391392,-0.5050359,1.272799,1.941736,-1.8301677,2.0904558,1.7027408,-1.9228299,2.280308,1.4869988,-1.9381834
-0.17131281,-1.6490837,1.462238,-0.62178236,-1.5793127,-0.29247648,1.2940851,1.7380975,0.07920125,-0.4589662,-0.58510256,-0.2993385,-0.46755636,-0.47406563,-0.40745705,-0.51039803,1.4105645,1.8115227,-2.8464503,2.1785429,1.4112178,-2.8486788,2.26703,1.4475111,-2.8530674
-0.23302102,-1.3200893,1.2218686,-0.757584,-0.91422796,-0.270671,1.0861212,1.0673773,0.49472222,0.030399512,-0.58538777,-0.29646692,-0.46865392,-0.47075513,-0.4045122,-0.50897205,1.62225,1.7557586,-2.84773,2.270184,1.117152,-2.8439045,2.3419003,1.6012816,-2.850783
-0.10184541,-0.69287616,0.75792557,-0.35664997,-0.54380184,-0.2189269,0.7583988,0.2480953,0.6189493,-0.21843626,-0.58654475,-0.2956368,-0.4702077,-0.47112587,-0.3994967,-0.50632465,1.6117506,1.7313279,-2.8393667,2.1246622,1.0366801,-2.843721,2.2358413,1.321837,-2.8427296
0.097560585,-0.26995796,0.48649246,0.24729817,-0.049072463,-0.20152563,0.41021967,-0.19710729,0.4386913,-0.65133977,-0.58609504,-0.29836306,-0.46784806,-0.47151318,-0.4067382,-0.5091766,1.9849958,1.6443157,-2.8402693,2.1427128,1.2770745,-2.8402505,2.221199,1.1712778,-2.8384936
0.17883253,0.2863239,0.009150203,0.89742154,0.056478124,-0.12119174,0.058462493,-0.6811862,0.023896843,-1.2408446,-0.5884104,-0.29783034,-0.4650402,-0.47143552,-0.4062046,-0.5109731,1.8042846,1.6232708,-2.8433032,1.9789977,1.4746925,-2.8459032,2.0771108,1.1817781,-2.8438222
0.006024182,0.07562426,0.17696136,1.0145175,0.15029506,-0.21983004,0.10698401,-0.33378837,-0.37836596,-1.2242779,-0.5885571,-0.2980089,-0.46701926,-0.47122642,-0.40451297,-0.5097846,1.6092906,1.7090394,-2.8426645,1.8105438,1.5632799,-2.8442383,1.9959939,1.1004229,-2.8420546
-0.22932458,-0.0868932,0.37248605,0.7505229,0.43202826,-0.29123205,0.2682687,0.029698364,-0.42550996,-0.99790585,-0.58815205,-0.29709864,-0.4679442,-0.47019407,-0.40588477,-0.5104991,1.011178,1.6660035,-2.844505,1.5080389,1.4137619,-2.8433542,1.9025081,0.97125274,-2.8451667
-0.32073078,-0.26825017,0.5953947,0.8798422,0.41758487,-0.42233682,0.53678334,0.07078014,-0.6081393,-0.9589164,-0.58913827,-0.29795676,-0.46772084,-0.4707614,-0.40537402,-0.5096315,0.63845104,1.7089854,-2.8432338,1.3293153,1.3082902,-2.8436637,1.845849,1.0258396,-2.8441198
-0.38244352,-0.2104904,0.5910348,0.99290913,0.6421559,-0.44645727,0.59129024,-0.17934594,-0.70530343,-0.9332317,-0.58888435,-0.29977068,-0.46781772,-0.4698628,-0.40680656,-0.5083283,0.601006,1.7231591,-2.8416216,1.288309,1.3505278,-2.8445482,1.8041635,1.0589983,-2.8448908
-0.4303575,-0.14741552,0.5841815,0.8990402,0.9440428,-0.45753545,0.5874361,-0.28705198,-0.67844427,-0.7428768,-0.588282,-0.30014285,-0.46667415,-0.46952727,-0.40655604,-0.50927794,0.70888895,1.7459816,-2.8474264,1.3307067,1.4079304,-2.8441846,1.8293768,1.0798186,-2.8465502
-0.45455164,-0.20120507,0.6426025,0.8506625,1.1379162,-0.47136527,0.59863865,-0.20990768,-0.59387755,-0.49972308,-0.58829033,-0.29880083,-0.467075,-0.46993485,-0.40495655,-0.50892293,0.80461293,1.7634145,-2.8477314,1.3854074,1.4516082,-2.8442986,1.84125,1.0936658,-2.8460245
-0.47036433,-0.30681762,0.73561364,0.8214624,1.2731776,-0.47785896,0.5615665,-0.07412311,-0.49167755,-0.26943386,-0.5882993,-0.29846054,-0.46794003,-0.46915737,-0.40370467,-0.5093522,0.8671978,1.767984,-2.8460495,1.4279877,1.4823825,-2.8446002,1.8608583,1.139894,-2.8440943
-0.4862244,-0.31397358,0.72341853,0.9641153,1.3819835,-0.4795125,0.4610852,0.00862436,-0.48883232,-0.17696722,-0.5879146,-0.29913053,-0.4670754,-0.46980837,-0.40459606,-0.5101876,0.880874,1.806984,-2.846663,1.4260663,1.5314825,-2.8443553,1.8513031,1.1939051,-2.8422818
-0.507077,-0.15454513,0.58499366,1.0467632,1.5850677,-0.4817419,0.21959221,-0.009005524,-0.612326,-0.16281207,-0.5863551,-0.29597357,-0.4667133,-0.4724696,-0.4072481,-0.5097989,0.9700642,1.7758399,-2.8463123,1.4553157,1.5814824,-2.8425133,1.8563974,1.2297912,-2.843812
-0.52591157,0.19148815,0.29388934,0.9940067,2.0274684,-0.4866236,-0.28008723,-0.14875913,-0.6624886,-0.10132109,-0.5872244,-0.2957663,-0.47058994,-0.47360328,-0.40342203,-0.5084661,1.0989897,1.6861714,-2.8502915,1.5269188,1.622175,-2.844153,1.8514827,1.27721,-2.8477192
-0.52700114,0.51883495,0.0048201047,1.0836642,2.2996666,-0.49323225,-0.6773708,-0.2525189,-0.6146257,-0.082049206,-0.5868423,-0.29790598,-0.47163993,-0.47344276,-0.40350476,-0.51034606,1.2010003,1.592247,-2.851751,1.6197366,1.6227689,-2.8447597,1.8504018,1.36193,-2.8487563
-0.53144014,0.7639814,-0.20493424,1.270026,2.5139496,-0.49501467,-0.9029092,-0.34258598,-0.6164261,-0.08102374,-0.5842108,-0.30089337,-0.47137356,-0.47296575,-0.4074472,-0.5100992,1.2783248,1.548388,-2.8488925,1.675775,1.6518795,-2.8427234,1.8688059,1.4264311,-2.8482666
-0.53547126,0.90239805,-0.33175027,1.4398282,2.641318,-0.4937533,-1.0140005,-0.4068594,-0.6450378,-0.09876807,-0.58388156,-0.30136338,-0.47072613,-0.47265062,-0.40702054,-0.50943315,1.3269854,1.5480251,-2.8471386,1.7055632,1.6883508,-2.841449,1.8860871,1.466553,-2.8481388
-0.53609896,0.95057774,-0.39026782,1.5491625,2.6776116,-0.49305016,-1.0562596,-0.43533722,-0.6645504,-0.1225781,-0.5853634,-0.3000768,-0.46942362,-0.47251078,-0.403362,-0.5102323,1.3488934,1.5701008,-2.846972,1.719535,1.7080319,-2.8422637,1.8903528,1.490424,-2.8480883
-0.5350453,0.95814383,-0.41101664,1.6102232,2.6756763,-0.49288845,-1.0662796,-0.4469197,-0.67123806,-0.1395037,-0.5863774,-0.2982087,-0.46776414,-0.47235635,-0.40110216,-0.50990915,1.361475,1.5946543,-2.846554,1.7222328,1.7133069,-2.843615,1.8886918,1.5055336,-2.8477087
-0.53418255,0.96282905,-0.41464525,1.6532159,2.6833093,-0.49256366,-1.0645461,-0.45473602,-0.66754925,-0.14134221,-0.58651614,-0.29660836,-0.46715558,-0.47208944,-0.40150252,-0.50893533,1.3673537,1.6101714,-2.8455098,1.7148451,1.7112551,-2.8438742,1.8853825,1.514917,-2.8469825
-0.5343567,0.9756329,-0.41442347,1.6969091,2.7091322,-0.4924755,-1.0607514,-0.46131283,-0.65877914,-0.13074927,-0.5860558,-0.29644364,-0.46869656,-0.47141096,-0.40354654,-0.50794446,1.3721094,1.6185353,-2.8449934,1.706801,1.712411,-2.8438642,1.8840399,1.5219921,-2.8471532
-0.53575987,0.98650676,-0.41483253,1.7315507,2.732534,-0.49292773,-1.0545254,-0.46509436,-0.65201855,-0.11640994,-0.58551174,-0.2978634,-0.47099313,-0.470008,-0.40581658,-0.5071871,1.3740201,1.6238832,-2.8452857,1.7041179,1.7165128,-2.8446422,1.884991,1.5271609,-2.84837
-0.5382804,0.9803452,-0.4117089,1.7271968,2.7335818,-0.49297386,-1.0408876,-0.4643769,-0.65017545,-0.10324551,-0.5854694,-0.29946044,-0.47210723,-0.46863237,-0.40739563,-0.5075723,1.3645868,1.6209872,-2.8456614,1.7031219,1.7124984,-2.845516,1.8845854,1.522501,-2.8493004
-0.53989136,0.95069605,-0.39432675,1.6479608,2.6957219,-0.492194,-1.0183536,-0.46311316,-0.6500524,-0.08696072,-0.5862316,-0.29947925,-0.47124526,-0.46908966,-0.40722713,-0.5101117,1.3396673,1.5983425,-2.8452966,1.6968464,1.6888156,-2.8446496,1.8804232,1.5007436,-2.8480446
-0.53872174,0.9033765,-0.3435744,1.4638748,2.6172256,-0.49218565,-0.986701,-0.47017774,-0.6496968,-0.050806332,-0.587205,-0.29768872,-0.46970522,-0.47117963,-0.40381423,-0.51255643,1.2989588,1.5562822,-2.8454301,1.679473,1.6504673,-2.8437655,1.873741,1.4735312,-2.845809
-0.5365246,0.80454654,-0.21522075,1.159977,2.4888008,-0.49491304,-0.907164,-0.46950817,-0.6457937,0.020549279,-0.5883189,-0.29898235,-0.4683872,-0.47103885,-0.40035596,-0.5122405,1.2427286,1.5116785,-2.8457491,1.6525081,1.6086026,-2.844453,1.8686363,1.4482028,-2.844292
-0.5329643,0.60079736,0.023699816,0.7704713,2.2991376,-0.49686474,-0.7430502,-0.42076907,-0.6114799,0.11712842,-0.5890168,-0.30397302,-0.4673713,-0.46906427,-0.4007158,-0.5110893,1.1835194,1.4737545,-2.8451893,1.6360284,1.5541209,-2.8446007,1.8728294,1.4063908,-2.842857
-0.52525693,0.35141313,0.2812249,0.39749154,2.1003754,-0.4936911,-0.55381906,-0.3286779,-0.5304401,0.19478865,-0.588099,-0.30380085,-0.46785516,-0.46873423,-0.40086696,-0.5109447,1.1428819,1.4448575,-2.8463848,1.6391786,1.5034587,-2.8445573,1.8806522,1.355998,-2.842694
-0.5219277,0.2085849,0.4010479,0.18480156,1.9867463,-0.4905718,-0.46044385,-0.25993705,-0.41715214,0.20488463,-0.58770704,-0.29886988,-0.46818858,-0.46860614,-0.40086028,-0.509845,1.1294968,1.4330616,-2.846165,1.6447624,1.4833605,-2.845191,1.8828615,1.3246855,-2.8427613
-0.5233645,0.06984359,0.4396537,-0.018975811,1.9050329,-0.49210966,-0.40272856,-0.15371616,-0.17881683,0.20048012,-0.58770573,-0.29873616,-0.4672436,-0.46954957,-0.40289733,-0.50807226,1.1797626,1.4626527,-2.8432567,1.6742692,1.4680202,-2.8459215,1.9062017,1.3030035,-2.8416588
-0.52276033,-0.3820721,0.6517712,-0.74837893,1.735163,-0.48554695,-0.20354795,0.10656881,0.43630978,0.37258202,-0.58454424,-0.2978785,-0.46913683,-0.47178498,-0.4042302,-0.5074171,1.5022273,1.4997921,-2.8436754,1.8607349,1.3379335,-2.8448174,2.0444348,1.246469,-2.8402715
-0.50838614,-0.6294653,0.72938526,-1.3649502,1.46446,-0.4699083,-0.10667134,0.28597358,1.1756265,0.3705564,-0.58582854,-0.2963982,-0.46945834,-0.4702088,-0.4087501,-0.5083426,1.8898113,1.4650062,-2.846296,2.0510736,1.1319865,-2.8409026,2.1984587,1.121174,-2.843099
-0.48129147,-0.44364244,0.57298034,-1.3610346,1.1004143,-0.45900244,-0.15842533,0.40452325,1.5062641,0.18428059,-0.58663094,-0.29472923,-0.46851572,-0.46878394,-0.40749583,-0.51062596,1.8413436,1.4738343,-2.8448842,2.028053,1.0573174,-2.8405936,2.156778,1.1542883,-2.8429468
-0.4674915,0.016254572,0.2219106,-0.68176943,0.8835887,-0.4786086,-0.26704633,0.19269446,1.1643757,0.15052651,-0.58443284,-0.294507,-0.46774763,-0.46987298,-0.40477565,-0.50900006,1.219173,1.5770853,-2.8476088,1.7634332,1.0302258,-2.8438518,1.9574223,1.3029603,-2.8444986
-0.43718195,0.137283,0.1661976,-0.109013036,0.7104292,-0.4769805,-0.1792978,-0.073784724,0.506004,0.47897518,-0.58677155,-0.2968031,-0.47144747,-0.4694408,-0.40087107,-0.5083518,0.88123417,1.5349116,-2.8411303,1.5835894,1.0265623,-2.8383057,1.8738182,1.2988546,-2.8397174
-0.2692393,-0.3368047,0.56829554,0.4279782,-0.1569881,-0.20275033,0.44359267,0.2471487,0.111634165,0.5641793,-0.58569443,-0.29297006,-0.47048503,-0.46793208,-0.40367314,-0.5079719,0.9328659,1.6809411,-2.8274806,1.6429015,1.1537685,-2.8325493,1.9480001,1.3331158,-2.8356667
0.03214073,-0.83038807,0.9168505,0.7347795,-1.210687,0.113161564,0.9861995,0.5158006,-0.055793315,0.33018082,-0.5830643,-0.2932217,-0.46204168,-0.46990278,-0.39484152,-0.5131837,1.0455301,1.7349529,-1.7476157,1.7083582,1.2388978,-1.7980357,2.0118933,1.2342772,-1.816266
0.49261898,-1.0565591,1.0383042,0.90250593,-2.1122983,0.5536383,1.3128589,0.4987537,-0.15688142,0.09539847,1.3830203,-0.29848748,-0.46940878,-0.3078226,0.6682649,0.5886479,0.86579174,1.5995878,-0.5647159,1.6745948,1.175557,-0.64836925,1.9778234,1.089289,-0.6620574
0.9288486,-0.759108,0.8183622,0.78270996,-2.216675,0.5800033,1.1636173,0.20499095,-0.31814465,0.19265167,1.3683186,-0.29927155,0.3034135,-0.22263558,0.97592646,0.6323545,0.61901194,1.418431,0.37268564,1.5540595,1.0406138,0.1998747,1.8569549,0.9891208,0.17236096
1.1474828,-0.5850743,0.6623015,0.46908298,-1.8966678,0.78237575,0.964339,0.38082954,-0.17966029,0.5447275,1.3445852,0.35274053,1.8294989,0.08614218,1.305817,0.60347754,0.56304586,1.3509996,0.32680625,1.5085047,0.9875469,0.182913,1.8149016,0.9884986,0.16644055
1.129375,-0.57917815,0.6276415,0.19779794,-1.7740319,0.6384756,0.81915104,0.5881802,-0.15889505,0.5067621,1.3278093,1.5511932,1.5602307,0.09725349,1.3876821,0.51832044,0.566704,1.3057016,0.29459456,1.4715804,1.0038043,0.16533095,1.7913474,0.9324347,0.16009545
1.0564215,-0.6929675,0.6497651,-0.16340394,-1.8826221,0.5869488,0.71598715,0.80042386,-0.11464587,0.23534332,1.3581622,1.0013363,1.4118395,0.021625262,1.2634243,0.48741353,0.5955239,1.3336447,-0.7428728,1.5034052,1.1914493,-0.8571039,1.7809395,0.9366243,-0.832067
1.1488456,-0.7169505,0.6999542,-0.30105212,-2.0193055,0.44695455,0.7192396,0.72051704,-0.2003586,0.18490718,-0.5856093,-0.2944945,-0.46224028,-0.47437432,-0.41538396,-0.5079905,0.60840696,1.1871095,-1.7708067,1.4682618,1.1688098,-1.8404094,1.750809,0.92660064,-1.8694398
1.1246703,-0.7357479,0.78052014,-0.15501101,-1.9885027,0.51145613,0.8281983,0.76326597,-0.28600284,0.5156676,-0.5865197,-0.29659846,-0.46362048,-0.47109577,-0.4119477,-0.5134579,0.61031574,1.2472227,-2.8381188,1.4922023,1.0921214,-2.8351576,1.7969038,0.95838124,-2.8467543
0.9694493,-0.6422335,0.84338945,-0.18127818,-1.5042672,0.7807321,0.7852429,0.8316866,-0.35516986,1.1511551,-0.58636624,-0.30318114,-0.47155035,-0.47191295,-0.40917197,-0.5122274,0.5698796,1.2942384,-2.8523314,1.4500006,0.9308453,-2.8410528,1.8215921,0.92203385,-2.8463352
0.7512025,-0.7928761,0.99570316,-0.1736259,-1.0288326,0.75967914,0.7656516,1.238555,-0.39948735,1.5020372,-0.5874963,-0.3017146,-0.4678529,-0.473236,-0.4048389,-0.5082396,0.5184528,1.5331445,-2.8500078,1.3856031,1.1335803,-2.8451889,1.8050928,1.0228002,-2.8429544
0.5337907,-1.1202645,1.2601002,-0.09688379,-0.59739566,0.79138803,0.88230073,1.7429055,-0.41449347,1.6852123,-0.58677256,-0.3008177,-0.47008747,-0.46922442,-0.40201825,-0.5104431,0.4231872,1.5484076,-2.849485,1.328356,1.0945723,-2.850814,1.8097517,0.9860249,-2.8433847
0.38511986,-1.3969835,1.369408,-0.25048676,-0.40378854,0.82701916,1.0098437,1.9955115,-0.30606958,1.8640046,-0.58302927,-0.30219573,-0.46246186,-0.46737298,-0.4030982,-0.51629436,0.46185237,1.5006429,-1.978217,1.3737016,1.0809503,-2.0230014,1.8193249,0.8714393,-2.0360663
0.23034418,-1.4467053,1.2938186,-0.49595365,-0.3623777,0.65618414,1.1210128,1.7816734,-0.01057741,2.1577055,0.93742347,-0.31873313,-0.18777838,0.099254474,0.79335123,0.95879966,0.37228042,1.5024542,-1.0016876,1.3497308,1.0006881,-1.1732565,1.7832559,0.7893904,-1.137526
0.055682957,-1.5729809,1.2920383,-0.9515364,-0.36145934,0.590269,1.1296698,1.7520435,0.41625008,2.3750396,1.2604778,-0.31492022,0.6453311,0.62807053,1.2575506,1.5280296,0.34814864,1.5967531,-0.045515828,1.3869599,1.0819408,-0.35719198,1.779815,0.7573479,-0.280293
0.06635763,-1.6035768,1.2735338,-1.0821699,-0.40663865,0.24389958,1.2202333,1.6413913,0.71838534,2.4464073,1.2708658,-0.22813231,1.6147903,0.87584066,1.1761247,1.605246,0.3722417,1.6022017,0.24534619,1.4095954,1.2550327,-0.097788624,1.7341348,0.71939874,-0.036456294
