Loudness,alphaRatio,hammarbergIndex,slope0-500,slope500-1500,spectralFlux,mfcc_coeff1,mfcc_coeff2,mfcc_coeff3,mfcc_coeff4,F0_semitone_From27.5Hz,jitter_local,shimmer_local_dB,HNRdBACF,logRelF0-H1-H2,logRelF0-H1-A3,F1_frequency,F1_bandwidth,F1_amplitudeLogRelF0,F2_frequency,F2_bandwidth,F2_amplitudeLogRelF0,F3_frequency,F3_bandwidth,F3_amplitudeLogRelF0
-0.17053124,0.8492647,0.24386162,0.19651406,1.8024522,-0.34083623,-0.018577464,-1.4159832,-0.8582412,1.4993771,1.3063192,-0.2835749,-0.47714108,0.33637682,-0.25396636,2.2261562,1.2431796,1.1660115,-0.5442265,1.6181191,1.5017091,-0.6900118,1.8807777,1.3357222,-0.86318773
-0.15200698,-0.07013345,0.89433706,0.046463534,1.159502,-0.13390821,0.86098874,-0.3310686,-0.5413972,1.3294363,1.2960725,-0.2875719,-0.44255748,0.51295936,-0.27431437,2.356344,1.1671036,1.6180701,0.32526553,1.6096753,1.7030293,0.09939606,1.9550318,1.5066957,-0.15008783
-0.05779451,-0.8300988,1.7283754,-0.12746723,0.5818012,-0.024242286,1.7449255,0.6744621,-0.5295732,1.1460664,1.2764766,-0.3181081,1.0353713,0.59856516,-0.2893761,2.432518,1.06958,1.6723235,0.39533103,1.551097,1.557063,0.14805263,2.0006526,1.5361087,-0.14972526
0.086922765,-1.0762906,2.2255507,0.00840847,0.3443192,0.028725442,2.2874403,0.9560189,-0.7502918,0.985198,1.2484026,0.02247243,2.7569113,0.54405195,-0.35681108,2.2720904,0.5318987,1.9999368,0.47522575,1.3171421,1.4260814,0.227763,1.9532913,1.731236,-0.11992652
0.2131334,-1.0205842,2.2518022,-0.07018037,0.47911128,-0.017943982,2.3593357,0.69243693,-0.6090903,1.2069463,1.2101355,0.6399631,1.802127,0.61594707,-0.4747658,2.125379,0.38612318,1.8605742,0.5187438,1.315598,1.1874067,0.24264377,1.9882071,1.5668031,-0.098060735
0.2875385,-0.93648905,2.085879,0.0036492776,0.3784298,0.015457865,2.3060915,0.42753246,-0.2725296,1.3058358,1.1821989,0.67186916,1.2090143,0.8513401,-0.5659675,2.0921397,0.34436902,1.7469957,0.54157984,1.3748437,0.96354216,0.23243171,2.1194718,1.3618026,-0.09317512
0.3275014,-1.025719,1.9693722,0.17568736,0.17765169,-0.013477448,2.209674,0.37953267,0.1604692,1.3763493,1.168376,0.9249267,0.6307087,0.91692007,-0.6102855,1.8184626,0.39047077,1.6349658,0.54653347,1.4142592,0.9843004,0.2132867,1.9890655,1.543604,-0.047889777
0.32446304,-1.1297475,1.8606415,0.3360341,0.07951413,-0.16637695,2.085578,0.44659474,0.4383292,1.4508011,1.1580415,0.7637233,0.15189926,0.66968524,-0.5916536,1.5830021,0.41795427,1.5738791,0.529393,1.422606,1.0407689,0.1819182,1.8692232,1.5793775,-0.017089136
0.3346244,-1.17564,1.7717035,0.33416668,0.14435326,-0.2519368,2.0343761,0.42013863,0.5841317,1.5781337,1.1496297,0.35787207,-0.05150015,0.33949867,-0.5825882,1.468115,0.42804006,1.539881,-0.55830574,1.407852,1.1080412,-0.815954,1.7677647,1.4684384,-0.9409923
0.2952566,-1.359494,1.7142937,0.24198048,0.19460939,-0.19653827,2.077878,0.4489859,0.6192776,1.5943531,-0.58142745,-0.30348793,-0.47576785,-0.47255382,-0.3990551,-0.4971782,0.43323165,1.4802654,-1.7564739,1.4341446,1.0394022,-1.8559765,1.8522623,1.4060115,-1.8972346
0.12536344,-1.5218383,1.6722838,-0.23076351,0.3013533,0.1776532,2.03712,0.60382295,0.58953583,1.4793841,-0.5835983,-0.30791283,-0.47300297,-0.4721978,-0.4040316,-0.50816166,0.3986275,1.6547463,-2.7664225,1.4318582,1.2427819,-2.790168,1.7938491,1.4565785,-2.7971673
-0.104492605,-1.6346701,1.7169985,-0.6709177,0.40214202,0.25060725,1.9154025,0.79968524,0.5624846,1.4347674,-0.5860642,-0.29938677,-0.4724263,-0.46836576,-0.40290558,-0.5081111,0.420268,1.6841264,-2.8397183,1.4286839,1.3628085,-2.8411283,1.8332136,1.4652431,-2.846692
-0.2872581,-1.310003,1.5740302,-0.47343007,0.78901374,0.18582612,1.6563126,0.58883846,0.32368717,1.3252645,-0.58858466,-0.2986239,-0.4688138,-0.46865866,-0.40682676,-0.50559175,0.4339012,1.8126423,-2.8449574,1.379162,1.437206,-2.8410215,1.7934132,1.4419458,-2.8423176
-0.36380446,-1.0148705,1.4333661,0.012661321,1.0376073,-0.24045658,1.4843737,0.29538816,0.06225589,1.1175251,-0.58930874,-0.29867247,-0.46753395,-0.4697998,-0.405408,-0.50707614,0.4645266,1.7241952,-2.8495228,1.3314906,1.3668569,-2.8450127,1.7050993,1.3949549,-2.8439903
-0.39633304,-0.83086,1.3059329,0.5898087,1.1501759,-0.3827287,1.3041257,0.09809363,-0.082631916,0.8125614,-0.588465,-0.29907474,-0.46859464,-0.4705154,-0.4056565,-0.50729716,0.45295125,1.7494752,-2.8461697,1.3197908,1.2781684,-2.8429313,1.7538735,1.3673368,-2.8421154
-0.41184723,-0.9441042,1.2576703,0.7947795,1.0327077,-0.44155312,1.1355642,0.3188485,0.034680516,0.5974144,-0.58741605,-0.3001232,-0.46918982,-0.47103587,-0.4050701,-0.5066427,0.41003385,1.6774721,-2.8453379,1.3704898,1.1945765,-2.843507,1.800804,1.3413084,-2.8432665
-0.40323016,-0.8538846,1.0444685,0.73285806,0.960307,-0.44818896,0.7859652,0.5763322,0.21262816,0.45539078,-0.58714414,-0.3004325,-0.46865496,-0.47009006,-0.40699795,-0.507938,0.6392028,1.6774912,-2.849875,1.5056179,1.221062,-2.8452632,1.8978,1.244622,-2.8441114
-0.10085994,-0.33894664,0.5952442,0.42993215,0.60526276,-0.26827544,0.34153247,0.3229926,0.16006067,0.021984141,-0.5874512,-0.3007245,-0.46631676,-0.46920362,-0.40426365,-0.5048379,0.69831675,1.590594,-2.8511689,1.5005023,1.1775277,-2.8423817,1.8686191,1.0535048,-2.8450632
0.05225283,-0.019124331,0.220195,-0.16957302,0.25891784,-0.19505632,0.01027333,0.19731012,0.29496184,-0.4891613,-0.59007776,-0.30121955,-0.46970615,-0.46679607,-0.40268442,-0.5031959,0.7599503,1.5178757,-2.850938,1.4545949,1.1460078,-2.8487084,1.8276606,0.73827446,-2.850553
0.13419026,0.016884802,0.09176713,-0.04389794,-0.1725532,-0.10254532,-0.044680364,0.0044937134,0.36208376,-1.2828909,-0.5896641,-0.29895443,-0.4654279,-0.46444312,-0.4046946,-0.5018568,0.6321164,1.5017009,-1.8965646,1.3783339,1.3793049,-1.9389923,1.7044841,0.69781464,-1.9542407
-0.06364043,-0.112668574,0.19398469,0.63467973,-0.2624161,-0.2384547,-0.0050323084,0.0603967,0.3193706,-1.6635392,1.256958,-0.2930269,-0.42345268,-0.37752935,-0.10818984,0.87117606,0.70791364,1.7292027,-0.85101134,1.5031761,1.3989048,-1.0570093,1.7423741,0.8471448,-1.0592564
-0.14963326,-0.2734002,0.3581584,0.64151376,-0.27993968,-0.32819194,0.180745,0.0815752,0.27148384,-1.4676696,1.4387622,-0.2835962,-0.38384867,-0.46652272,0.14957115,1.4592589,0.8481,1.8129909,0.079879545,1.5232514,1.4283477,-0.204229,1.793092,0.8646064,-0.23358369
-0.12012535,-0.75837815,0.78860635,0.34947148,-0.90814584,-0.09357816,0.75577164,0.60192454,0.4293784,-1.2371919,1.3879275,-0.26764822,-0.024291942,-0.5352962,0.41669062,1.6095092,0.9045529,1.895843,0.34643033,1.6569217,1.6501575,-0.047531538,1.9028497,1.0928576,-0.03910143
0.043307334,-1.4555917,1.3380796,0.13057439,-1.8731971,0.1866591,1.5204706,1.2202785,0.25855574,-1.2015889,1.3419422,-0.250954,4.7478523,-0.7275065,0.6378876,1.604987,0.97915393,1.8677936,0.41406244,1.8393152,1.8189838,0.0071583465,2.0914788,1.3667027,-0.016264088
0.27855423,-1.9434768,1.733578,0.5495686,-2.9325864,0.470447,2.1621356,1.5371454,-0.2678962,-1.4792395,1.2867391,0.031151582,5.053912,-0.7573915,0.6513676,1.4108433,0.9059996,1.9224138,0.46904057,1.923214,1.9467275,0.08698947,2.2118247,1.5883836,0.029979043
0.482979,-1.7278048,1.6513568,0.6948159,-3.0958712,0.6033215,2.2845428,1.1047254,-0.79695857,-1.3681118,1.238679,0.6647875,3.7599256,-0.5805456,0.43332735,1.1737063,0.7969824,1.8948541,0.47673738,1.6034698,1.9084942,0.22137004,2.0541022,1.3647361,0.10563933
0.63236016,-1.3404951,1.4591303,0.6012148,-2.9152114,0.6646058,2.26734,0.5542141,-1.0556818,-1.0929595,1.193902,1.3701375,1.7233367,-0.27789018,0.1904032,0.9895726,0.56941533,1.8583014,0.4764542,1.2827436,1.8621988,0.32402462,1.8610276,1.013911,0.15066296
0.7175455,-1.0301071,1.2691762,0.40939942,-2.6781526,0.6509084,2.1949573,0.09132174,-1.1902794,-0.96100414,1.1654577,1.3827196,0.6624098,-0.07314266,0.11425481,0.8786975,0.50450945,1.8084557,0.45651513,1.1242542,1.7139627,0.352382,1.7678585,0.70629615,0.18495327
0.74239206,-0.83845466,1.113519,0.2555571,-2.4483807,0.5332292,2.1043575,-0.22193342,-1.2410994,-0.85662913,1.1548736,0.97189486,0.4923011,-0.1532246,0.19847396,0.87449324,0.4719954,1.6597891,0.44326872,1.1452951,1.7230413,0.3573528,1.741613,0.5389302,0.18925965
0.7848321,-0.7238322,1.02573,0.14622621,-2.2361965,0.37300086,2.1153502,-0.41911927,-1.3691881,-0.7078439,1.1678607,0.6912476,0.45129758,-0.44514123,0.30447027,0.8570032,0.45973474,1.5745702,0.4353363,1.0823041,1.4667349,0.35649103,1.7252854,0.41422182,0.18924665
0.7748748,-0.7343457,1.0601994,0.24804,-2.001047,0.30060226,2.118049,-0.4536846,-1.3573898,-0.4681593,1.1828115,0.5070893,0.50735706,-0.62325394,0.4047935,0.8069352,0.49562085,1.5321654,0.432006,1.1244355,1.4172696,0.3446445,1.7297527,0.46471107,0.20383209
0.7953179,-0.7817142,1.0495586,0.3757718,-1.7798169,0.34542888,2.0694058,-0.52158535,-1.3202811,-0.22223105,1.2022077,0.63613194,0.5999296,-0.5212639,0.4836884,0.7220377,0.5391965,1.4699547,0.4298845,1.1711149,1.3550577,0.32222468,1.7306105,0.5174895,0.21865416
0.8743223,-0.80370796,1.0139834,0.39260617,-1.6718037,0.46207404,1.999396,-0.6208749,-1.2252915,-0.1384281,1.2137665,1.1144072,0.75304663,-0.20518462,0.48263824,0.74175304,0.53286225,1.3959395,0.44624668,1.2081271,1.2491485,0.30039865,1.7321631,0.5522046,0.21036023
0.96016014,-0.77587396,0.90548867,0.41572323,-1.6131402,0.47834867,1.8394814,-0.7067504,-0.99168766,0.023063462,1.2237688,1.346623,0.944487,0.2019835,0.4400629,0.7443921,0.5170046,1.3431965,0.47493345,1.2457948,1.2539806,0.27758962,1.7039862,0.5930651,0.2227813
1.0022088,-0.81962883,0.87021905,0.56370974,-1.7473304,0.525727,1.732949,-0.5807874,-0.82613075,0.24955843,1.2369163,1.2271914,0.8010138,0.50727814,0.35588655,0.81386757,0.53912574,1.3169546,0.51099044,1.3003713,1.2606232,0.2590105,1.6835693,0.6985033,0.2167117
0.96471035,-0.8819629,0.88555354,0.80045086,-1.9156396,0.41852248,1.6215038,-0.27308556,-0.5687641,0.6205842,1.2414689,0.95122415,0.53446984,0.5880694,0.23041803,0.9522706,0.5373047,1.3297149,0.5443628,1.3725225,1.1876346,0.2532745,1.7238318,0.856414,0.18980497
0.9484726,-0.89515334,0.9880679,0.95864695,-1.9629016,0.32845002,1.5741707,-0.04797907,-0.42206487,0.8392649,1.2344102,0.5492357,0.34646547,0.42860255,0.08807204,1.0859586,0.5006245,1.2766967,0.5564489,1.4129368,1.0241821,0.24463207,1.743653,1.0388843,0.15447122
0.913852,-0.87224066,1.1146119,1.0069144,-1.8872871,0.2558486,1.5106412,0.17281273,-0.2955347,0.93524456,1.2281772,0.17573635,0.29824758,0.11497463,-0.013559545,1.187688,0.51562065,1.342308,0.5431659,1.4511768,0.9690161,0.24309796,1.7873558,1.2125189,0.1228491
0.78041375,-0.9167168,1.2680842,1.0086044,-1.7427703,0.3172438,1.4852172,0.4724761,-0.19604772,0.9516637,1.2368801,0.09017241,0.4239475,-0.106499806,-0.0379056,1.3077674,0.6137716,1.5023147,-0.6027479,1.5179449,1.0616531,-0.8080022,1.8713664,1.2933887,-0.9092515
0.6182211,-1.0048611,1.2846447,0.90808463,-1.6162212,0.3664121,1.4976112,0.69625485,-0.041103035,1.0225868,-0.5868579,-0.29935804,-0.47113425,-0.47634724,-0.4063557,-0.5075704,0.6837762,1.627456,-1.7427142,1.5557196,1.0911708,-1.8220178,1.9388576,1.1296191,-1.8571469
0.30974305,-1.199947,1.3743452,0.52983445,-1.3890026,0.511558,1.4993248,0.98231864,0.2637793,1.0837053,-0.5877757,-0.2945906,-0.47196406,-0.46992305,-0.40619984,-0.5105945,0.6454254,1.6371217,-2.8421485,1.5758668,0.9732516,-2.841519,1.9998561,0.9150463,-2.84372
0.07075822,-1.5286301,1.6589154,0.018751485,-1.0966629,0.2767399,1.5855291,1.2280711,0.5331745,1.2134901,-0.5910934,-0.30133078,-0.469203,-0.47135785,-0.40572396,-0.5074264,0.5414328,1.6999698,-2.8476477,1.5772973,1.021744,-2.8473485,2.0363872,0.9445153,-2.8451197
-0.14777833,-1.8014154,1.8878675,-0.41111216,-0.702716,0.14640486,1.6170281,1.4535794,0.5984341,1.2688527,-0.5863,-0.29371694,-0.46973887,-0.4731417,-0.40577808,-0.50599873,0.60484236,1.943174,-2.841138,1.6106623,1.3059223,-2.8418362,2.0875359,1.2328398,-2.8442073
-0.23212403,-1.9015566,1.9716777,-0.82791346,-0.43798286,-0.113458574,1.635327,1.4788742,0.5504035,1.262233,-0.5877311,-0.29499796,-0.4676972,-0.47226432,-0.40647912,-0.50577843,0.787123,2.033309,-2.8421502,1.6481768,1.5359768,-2.8428347,2.0867536,1.4072069,-2.845588
-0.285823,-1.8816313,1.9382304,-1.0649374,-0.19292642,-0.16383004,1.6190337,1.401737,0.5385754,1.2705561,-0.5878695,-0.29578254,-0.46787664,-0.4691786,-0.40750644,-0.50517213,1.47821,2.0311825,-2.8451087,1.9457924,1.7165186,-2.8380609,2.2689333,1.6328514,-2.8423455
-0.3309064,-2.0024207,2.0534647,-1.4662554,-0.040467817,-0.23218012,1.5716867,1.4530165,0.654606,1.3816425,-0.5876254,-0.29976043,-0.46576166,-0.4715844,-0.40588483,-0.509025,1.5280282,2.052753,-2.847067,1.9755424,1.7095824,-2.8406963,2.2721114,1.5751698,-2.847375
-0.29538167,-1.7443455,1.7938219,-1.1160948,-0.05892362,-0.28605396,1.2506053,1.365141,0.64646876,1.2635887,-0.5884513,-0.29669008,-0.46838212,-0.47076026,-0.4074439,-0.5107094,2.1300895,1.9611689,-2.8448777,2.1945589,1.7429854,-2.840924,2.3809972,1.6304824,-2.8464305
