Loudness,alphaRatio,hammarbergIndex,slope0-500,slope500-1500,spectralFlux,mfcc_coeff1,mfcc_coeff2,mfcc_coeff3,mfcc_coeff4,F0_semitone_From27.5Hz,jitter_local,shimmer_local_dB,HNRdBACF,logRelF0-H1-H2,logRelF0-H1-A3,F1_frequency,F1_bandwidth,F1_amplitudeLogRelF0,F2_frequency,F2_bandwidth,F2_amplitudeLogRelF0,F3_frequency,F3_bandwidth,F3_amplitudeLogRelF0
1.7827716,-0.039844513,0.71761733,1.3428507,-2.1582453,0.69188434,1.726263,0.23377705,-0.60420835,-3.2371864,2.051325,0.030803267,0.27689826,2.058932,-0.08754512,1.0492364,0.47512507,1.8626597,0.43373388,1.0855738,1.319431,0.39180523,2.0539107,0.8962259,0.069813125
1.7892039,-0.00075164624,0.63524693,1.1289678,-1.7530098,0.5232436,1.6672019,0.042259544,-0.616869,-2.9307377,2.0655477,0.04674277,0.13503443,2.2468746,-0.13909319,0.81887996,1.0521324,1.8102199,0.41029018,1.4802818,1.5826962,0.2932592,2.2135453,0.71934366,0.11718666
1.7385572,-0.018908026,0.602622,1.1492685,-1.5179029,0.35594612,1.6277817,-0.07377435,-0.6182622,-2.6907623,2.076382,0.019675586,0.00036679767,2.3747838,-0.17016837,0.6727941,1.2026603,1.9309746,0.4098613,1.5212023,1.773087,0.3107589,2.1715631,0.8283439,0.15261608
1.7234638,0.05379361,0.54224235,1.2734199,-1.2607231,0.18504393,1.642129,-0.24494494,-0.6163039,-2.512435,2.0799637,-0.009179976,-0.055711634,2.4007385,-0.20322862,0.5607198,1.1441464,1.953326,0.42672533,1.4617025,1.7746885,0.33764178,2.1804044,0.8371949,0.18862349
1.7430054,0.15039763,0.4634282,1.3615388,-1.0232872,0.09261125,1.6551244,-0.4698749,-0.51473,-2.3664236,2.0804498,-0.07368466,-0.11407746,2.3682566,-0.22894755,0.6192041,0.6528745,2.1657443,0.43592638,1.1388202,1.5462877,0.4191292,2.0718596,1.0852017,0.17149305
1.8173516,0.24512854,0.3679567,1.4393382,-0.86114746,0.056833323,1.664306,-0.6897874,-0.3707681,-2.3884778,2.0743437,-0.12263134,-0.10918058,2.2913382,-0.22072998,0.60091853,1.1940418,1.9158733,0.40871656,1.4804947,1.7618388,0.33526868,2.18602,0.73342466,0.1883269
1.8514678,0.21761578,0.36717063,1.3655131,-0.6980933,0.0698576,1.7041155,-0.81013024,-0.26918194,-2.3695948,2.086588,-0.18626407,-0.10887147,2.1960318,-0.23132536,0.64331037,1.1404314,1.9679987,0.4004304,1.421018,1.7808403,0.34464532,2.127944,0.737967,0.17551178
1.9416614,0.2133596,0.42254752,1.2334663,-0.57435167,0.14267868,1.7084836,-0.93903863,-0.118892044,-2.3450882,2.0917144,-0.18550083,-0.046860225,2.0430748,-0.26659098,0.68273365,0.8398251,1.8006139,0.4325695,1.3567463,1.3874753,0.36330456,2.138232,0.7617594,0.17152101
2.0728426,0.22014624,0.4366638,0.83857125,-0.2707859,0.23777086,1.6536602,-1.1346848,0.0006066263,-2.1967878,2.1091921,-0.17150655,-0.00894166,1.804275,-0.30754164,0.78293157,0.3775035,1.877451,0.45753527,1.1098963,1.2890325,0.38538164,1.9818516,1.0639052,0.14483505
2.2174315,0.19089985,0.42233008,0.6547938,-0.088373914,0.38079298,1.5964491,-1.4043431,0.19763455,-1.9972159,2.1199062,-0.15806428,0.03406965,1.5993128,-0.33791336,0.832421,0.7294712,1.9496425,0.42514324,1.3002168,1.4307485,0.29882675,2.0143523,1.0141705,0.13951421
2.2361531,0.08534986,0.43672484,0.9274557,-0.1081083,0.5976146,1.522024,-1.4880538,0.4070686,-1.9223571,2.1348262,-0.14868566,0.05158507,1.5676198,-0.27568993,0.85567343,0.7946418,2.0808613,0.41251314,1.3132715,1.4932184,0.23606676,1.9658469,1.0617747,0.13889664
2.2210383,-0.0716362,0.46276194,1.1844834,-0.40317518,0.7723543,1.4337593,-1.5516396,0.8416698,-1.8862396,2.1608653,-0.09851,0.076196186,1.7051765,-0.0437763,0.9039184,0.7741711,1.8310564,0.43518108,1.4289483,1.257937,0.17121655,1.9906554,0.97487503,0.1344716
2.1161213,-0.20433617,0.4999444,1.3765856,-0.91283786,0.8542051,1.3920348,-1.5045304,1.3292747,-1.9156522,2.1765897,-0.04334816,0.08874988,1.9083115,0.407877,0.98950195,0.48344576,1.5054178,0.4916895,1.4495374,0.9329515,0.098327704,1.941401,1.1564307,0.1270861
2.0059416,-0.3904661,0.52585465,1.5692748,-1.3942508,0.8590303,1.2994813,-1.2407134,1.8254446,-1.9090444,2.1808846,0.034331415,0.13028453,2.0642376,1.0931419,1.0582645,0.45680243,1.4074215,0.50918925,1.548333,0.72441936,0.03266699,1.9466894,1.3803294,0.12258666
1.8254042,-0.5592971,0.5189119,1.4961413,-1.7342644,0.7787381,1.2297734,-0.79847705,2.234609,-2.056023,2.1878011,0.04594985,0.14869164,2.0763502,1.8054826,1.177228,0.47602993,1.4622111,0.4860536,1.705187,0.5490837,-0.016247563,2.070244,1.3701655,0.08944588
1.6399232,-0.7579359,0.63614756,1.3996639,-1.8461092,0.6247967,1.2527459,-0.3262866,2.5209105,-2.170042,2.1963189,-0.017549839,0.061757796,2.112779,2.445666,1.4944304,0.8297477,1.4638836,0.3427355,1.836857,0.49455756,-0.09090119,2.150253,1.1773555,-0.020990677
1.3529756,-1.0255,0.8826867,1.3879945,-1.7556092,0.61970073,1.2928144,0.2633672,2.3970997,-2.1021369,2.1954553,-0.070889026,0.0788443,2.401679,2.7989938,1.9033954,1.1709399,1.6520252,0.19917083,1.9949292,0.59391403,-0.16998428,2.1871333,0.97547656,-0.15631717
0.99099565,-1.5332788,1.3500317,1.2615047,-1.4798857,0.66911525,1.5258474,0.88034797,1.6333941,-1.5605432,2.208895,0.07214782,0.35300887,2.6978803,2.992963,2.3290796,1.5030997,1.6965418,0.12777925,2.1731417,0.98721504,-0.2344262,2.2117188,1.0823649,-0.2749682
0.7087649,-1.9037653,1.8422085,1.2143216,-1.1724064,0.5545914,1.7658278,1.3976405,0.74415267,-0.97189116,2.2009397,0.42690834,0.45397627,2.7929494,3.1830885,2.6831079,1.5966246,1.831203,0.11038805,2.2202594,1.4775329,-0.27481824,2.3364289,1.2521203,-0.35483807
0.6174488,-2.1352422,2.2012403,0.81259257,-0.988603,0.14756691,1.9764785,1.7315547,0.081454426,-0.56968045,2.1828766,0.39774093,0.28705943,2.674668,3.4512074,2.8499322,1.7582107,1.8949772,0.084421165,2.3232844,1.6739256,-0.3019814,2.495203,1.676338,-0.4027589
0.60685915,-2.216307,2.3161497,0.61758953,-0.89791256,-0.08265543,2.0554519,1.8834993,-0.0967243,-0.2003596,2.1499875,0.11406782,-0.11232973,2.3799846,3.7079003,2.845073,1.7997038,1.955387,0.04931993,2.3453233,1.7384696,-0.31076902,2.5478065,1.8059046,-0.41758674
0.5895324,-2.3215706,2.3722572,0.16935502,-0.80078655,-0.052610878,2.0591242,2.0453122,-0.063319474,0.19860514,2.1109135,-0.043142762,-0.24087216,1.9760798,3.5804327,2.7267187,1.8429018,1.9965094,0.027571507,2.3612144,1.7614763,-0.31888527,2.5704556,1.8696151,-0.4130826
0.5756093,-2.4721618,2.4159966,-0.28270945,-0.78272307,0.17612731,2.0118334,2.2045984,0.055641443,0.4527017,2.0605502,-0.053363424,-0.24584468,1.4764054,2.8911312,2.4893417,1.8097279,2.0010495,0.031351812,2.349563,1.7288363,-0.305906,2.55765,1.8511136,-0.38648683
0.4715522,-2.6581924,2.4210413,-0.47974643,-0.9275708,0.62951076,1.9683453,2.335035,0.25424758,0.47868198,2.0283754,-0.13102624,-0.33886465,1.2401667,2.1322203,2.3261263,1.8430784,1.9061062,-0.92166454,2.35028,1.5621612,-1.1386997,2.5422678,1.6648959,-1.2185779
0.2710043,-2.6583052,2.4193523,-0.85464376,-1.0484152,1.1103226,1.9310011,2.3227327,0.34435096,0.543123,-0.58525324,-0.29353926,-0.46740794,-0.46704224,-0.41444865,-0.5232055,1.9268184,1.7456267,-1.884457,2.342241,1.4146215,-1.9681679,2.5378425,1.4596453,-1.9745756
0.11686313,-2.2843075,2.194065,-0.7277761,-1.3514196,1.2986559,1.9172338,1.8415116,0.06723037,0.31067756,-0.5904267,-0.2982212,-0.4644813,-0.46317557,-0.40688893,-0.5103147,1.8487929,1.5439016,-2.8446429,2.3057384,1.229125,-2.8407953,2.5060453,1.2307823,-2.839478
0.033563256,-1.762987,1.7490515,-0.64646566,-1.5231898,0.9281773,1.7620009,1.3074468,-0.383653,-0.24110325,-0.59101933,-0.30069372,-0.4662332,-0.4658775,-0.4025841,-0.5093403,1.5637867,1.6430933,-2.8456852,2.1515658,1.2496796,-2.8454835,2.43521,1.2344453,-2.8421988
-0.014812142,-1.4519167,1.398249,0.10054068,-1.8681318,0.30009276,1.5652969,1.0124764,-0.69083893,-1.0315233,-0.5857376,-0.30082092,-0.46931553,-0.46638873,-0.40353867,-0.50885725,1.4472797,1.663615,-2.84152,2.0564847,1.2603366,-2.8454282,2.3338444,1.0498068,-2.843744
-0.18220252,-1.3470477,1.294587,0.284305,-1.4988595,-0.0024775304,1.1705835,1.1185875,-0.36744985,-1.0455592,-0.58827937,-0.3011324,-0.46879792,-0.46686956,-0.4027374,-0.507342,1.295999,1.6889992,-2.836309,1.986113,1.3543314,-2.841021,2.2249978,1.0301715,-2.837473
-0.31082028,-1.3656617,1.2931918,0.36900684,-0.887393,-0.2362287,0.9679506,1.4687765,0.15593818,-0.6696471,-0.5892732,-0.2974919,-0.470349,-0.46825996,-0.40749756,-0.505515,1.410675,1.7878673,-2.8475196,1.983008,1.3497279,-2.8459466,2.170025,0.969227,-2.8444562
-0.38341257,-1.1125224,1.1986362,0.2844676,-0.12134017,-0.32633424,0.6234356,1.5160385,0.7301798,-0.26868454,-0.58870053,-0.29791185,-0.46842146,-0.47258726,-0.40612802,-0.50573146,1.4323341,1.9069399,-2.844327,2.0085046,1.3815427,-2.8447757,2.1785495,1.05686,-2.844045
-0.29192594,-0.5001298,0.72187835,0.5392108,0.21524046,-0.41040772,0.17024577,1.0949891,1.0500376,-0.4745496,-0.5881015,-0.29785046,-0.4690526,-0.47100452,-0.4075304,-0.5068003,1.649497,1.7869606,-2.8434424,2.0246723,1.2909515,-2.8465245,2.1515129,1.1429563,-2.8458545
-0.033051312,0.4082393,-0.039619032,0.3459374,0.34152815,-0.3201133,-0.28831112,0.17734292,1.1542317,-0.85903263,-0.5871353,-0.29797825,-0.46645105,-0.47029284,-0.4052172,-0.5085269,1.6928625,1.6954162,-2.8425353,1.9607074,1.2832167,-2.8459938,2.0849876,1.3231585,-2.8432689
0.24954164,0.9923181,-0.60814875,0.37193015,0.4043891,-0.22885013,-0.57022583,-0.49547184,1.1677247,-1.1532904,-0.5884419,-0.29776764,-0.46721822,-0.47036108,-0.40257272,-0.50931966,1.6035223,1.5967618,-2.8426223,1.8892761,1.2488987,-2.8471022,2.0281498,1.4238214,-2.8411775
0.42716384,1.010088,-0.71227664,0.48722568,0.31327686,-0.15520912,-0.5783583,-0.40788156,1.2442249,-1.3465168,-0.5877079,-0.2982101,-0.46873492,-0.46858516,-0.401203,-0.5085281,1.7472675,1.4649808,-2.8462927,1.9504184,1.1523144,-2.848024,2.0647001,1.4955487,-2.8440888
0.38255173,0.991708,-0.70703775,0.44472185,0.33033893,-0.14246458,-0.6309575,-0.014400147,1.3626641,-1.3656241,-0.58647895,-0.2992719,-0.4682129,-0.47029558,-0.40266344,-0.5085424,1.5489819,1.5615859,-2.8432853,1.8965524,1.0234771,-2.8445249,2.0252335,1.4009655,-2.8430722
0.31057274,0.9480849,-0.6573296,0.086287305,0.30463764,-0.14971304,-0.7416762,0.30192658,1.6338531,-1.0260421,-0.59004694,-0.3001822,-0.46905452,-0.4636198,-0.40655276,-0.50848186,1.5890999,1.565461,-1.9410548,1.8825117,0.9227716,-1.9700614,2.0235124,1.347548,-1.9636472
0.22187212,0.34987807,-0.12633806,-0.24161227,0.18320636,0.13658237,-0.5535568,0.9009261,2.2412124,-0.37724262,1.9768915,-0.29050317,-0.4173529,1.4047275,1.7227429,1.1726433,1.6061455,1.3070693,-1.0241648,1.9194291,0.65677613,-1.197604,2.1068218,1.2439688,-1.0934061
0.20127231,-0.5695775,0.6361047,-0.5877902,-0.1726916,0.43816763,-0.028534777,1.488615,2.5361402,0.01389299,1.9565009,-0.3000401,-0.46117377,1.7673242,2.099693,1.7733488,1.5171976,1.5675459,-0.024305455,1.9494517,0.7207598,-0.31137234,2.1231365,1.0745323,-0.24919885
0.12988508,-1.845467,1.71775,-0.64268905,-0.66404843,0.6105481,0.8718303,2.2567546,2.1927445,0.3242591,1.9537613,-0.27303198,3.0986629,2.1515553,2.624794,2.4922476,1.7815647,1.7508593,-0.043923132,2.1336527,1.0417917,-0.3430168,2.233808,0.9581557,-0.39373904
0.15632135,-2.5251455,2.33992,-0.9980466,-1.126989,0.6818818,1.5675572,2.5009491,1.3089006,0.305467,1.9768031,1.0415156,2.713221,2.3772676,3.1632955,3.0390909,1.6031184,1.6705678,0.06399966,2.2074168,1.391007,-0.3814836,2.3382819,1.3643179,-0.49373692
0.27069858,-2.7301836,2.7610419,-1.03638,-1.359227,0.73592305,2.038082,2.4992735,0.3512638,0.37074,1.993924,1.1541765,1.8936535,2.4407837,3.4178255,3.3590586,1.7417492,1.7840359,0.09036238,2.1273358,1.5808407,-0.36634392,2.3535304,1.3849378,-0.5282145
0.4309162,-2.7170026,2.8504453,-1.1299331,-1.3626527,0.70696706,2.2211666,2.5384367,-0.17212209,0.5412271,1.9769567,0.4903575,1.3516599,2.4621618,3.3756144,3.4292011,1.6364766,1.7038063,0.109518774,2.072458,1.506566,-0.35977262,2.3628273,1.3526299,-0.5509301
0.50074315,-2.691616,2.8623068,-0.8965792,-1.3198373,0.2841211,2.2719648,2.6028433,-0.40854838,0.5805122,1.9615779,0.04357824,0.78965926,2.4596705,3.1837234,3.4278026,1.5262129,1.8454294,0.0921377,1.9981829,1.6722915,-0.35602754,2.3618112,1.582548,-0.546939
0.4973051,-2.663364,2.8842018,-0.45302972,-1.4020525,0.056248304,2.314873,2.6663609,-0.44589648,0.47789568,1.9370241,-0.094772786,0.0669459,2.3699367,2.9459262,3.4376624,1.7520804,1.695186,0.059777893,2.3886712,1.761781,-0.42936665,2.5347898,1.8301826,-0.5597475
0.43133813,-2.7857656,2.9932559,-0.30964038,-1.4555626,0.005587455,2.332697,2.839484,-0.37545,0.5185278,1.9120723,-0.06085464,-0.15743037,2.244281,2.653483,3.37249,1.8938271,1.8784193,0.03126026,2.4178717,2.0347128,-0.4327008,2.5928166,2.032313,-0.5626112
0.38361284,-2.850883,2.9103324,-0.35414478,-1.3740723,0.06310791,2.2365968,2.7936118,-0.1799421,0.63338006,1.8704093,-0.0069248937,-0.16549923,2.1298,2.2797992,3.2459495,1.9729156,1.8587122,-0.03212648,2.4122787,1.8464627,-0.44622105,2.5810974,1.8510574,-0.56628925
0.2879228,-2.9369407,2.823408,-0.93276685,-1.3329386,0.21168655,2.107925,2.6982622,0.17555144,0.7025395,1.8252655,0.08662805,-0.06011004,2.052068,1.8704426,3.1137633,1.93705,1.8355234,-0.08087032,2.3287904,1.5897655,-0.45316404,2.526694,1.5170257,-0.563105
0.17505404,-2.9723678,2.742115,-1.129211,-1.162641,0.332219,2.025197,2.5668604,0.49178794,0.8457503,1.7800584,0.29399562,0.19771872,1.9892368,1.4297235,2.9877372,2.0006301,1.7399437,-0.12631339,2.3554642,1.4811606,-0.46287912,2.5354195,1.4433751,-0.55585897
0.05890283,-3.0050547,2.7435791,-1.3014505,-1.0579766,0.29755783,2.0398202,2.459266,0.7697532,0.8680272,1.7354838,0.557438,0.57193315,1.9527183,1.0904669,2.8427544,1.950716,2.0956295,-0.16360691,2.2895172,1.7683277,-0.46488637,2.4939644,1.6854026,-0.54708594
-0.022914335,-2.9956162,2.7832994,-1.3135014,-1.1397561,0.19715285,2.141285,2.3715081,0.86080694,0.8034229,1.7161984,0.7081738,0.83855987,1.9839876,0.8731572,2.7027562,2.1013486,2.0932975,-0.17800778,2.3313193,1.8951805,-0.4987591,2.4866245,1.8026512,-0.5465235
-0.07275869,-3.026602,2.8820686,-1.4481447,-1.5121619,0.030633207,2.2666988,2.3581643,0.7414756,0.57759935,1.7133514,0.6296526,0.8500172,1.9802873,0.87026453,2.515372,2.026353,2.0759723,-0.19326437,2.3004222,1.8859872,-0.511337,2.47247,1.7786028,-0.5546829
-0.13951339,-3.1152124,2.981263,-1.758411,-1.5040138,-0.063058674,2.2152398,2.35241,0.7952914,0.67009944,1.7269192,0.4846171,0.67622674,1.9883981,0.99907744,2.2844222,2.0223784,1.8631585,-0.23043415,2.2670338,1.7243526,-0.4972543,2.4289577,1.4751422,-0.5184555
-0.21114579,-3.206871,3.0306575,-1.9274784,-1.094165,-0.14598382,2.0316272,2.4048808,1.002018,0.95242876,1.7392468,0.2576047,0.68320775,1.903973,1.1840645,2.0210714,1.984412,1.8025483,-0.26134434,2.259681,1.5945437,-0.46276242,2.3848975,1.3808367,-0.49037743
-0.28254965,-3.2148707,3.0314224,-2.104407,-0.30950007,-0.10574311,1.783565,2.4458344,1.3369099,1.4026006,1.7268376,0.25033042,0.81925356,1.9592323,1.2571228,1.6625435,2.022149,1.5965933,-1.1173081,2.2535307,1.4792817,-1.1896197,2.3428137,1.3421044,-1.2096723
-0.34733748,-3.074369,2.9066358,-2.2004597,0.2792391,-0.13552976,1.5741409,2.3609908,1.441036,1.6892967,-0.5759158,-0.29282513,-0.45273986,-0.4713132,-0.40063027,-0.50495636,2.4066877,1.5989624,-1.9627185,2.367399,1.6577511,-2.0077975,2.4184427,1.5118576,-2.0138743
-0.3801953,-2.7439702,2.649449,-2.2784653,0.5639963,-0.19104117,1.3553605,2.1502974,1.3366576,1.7115368,-0.57670724,-0.32422575,-0.45737112,-0.47075626,-0.40432897,-0.50868785,2.4865103,1.6263852,-2.862204,2.4327857,1.6570318,-2.8545318,2.4647632,1.5253088,-2.8450575
-0.3828534,-2.039168,2.072634,-2.0729482,0.88202614,-0.232193,0.8881706,1.720251,1.2328976,1.451035,-0.57954335,-0.30033562,-0.4620911,-0.47750625,-0.3970932,-0.51168084,2.2326086,1.6303744,-1.8610586,2.3282225,1.612166,-1.8833745,2.373285,1.4913373,-1.8799118
0.078351244,-0.8734011,1.1525832,-1.6656903,1.2693003,0.0771119,0.26651967,0.89388406,1.3777772,0.96271694,2.3075278,-0.3069141,-0.34191382,1.1578739,3.2207878,0.60889614,2.2241745,1.4893109,-0.96771735,2.243433,1.4450767,-0.9970483,2.351051,1.2359043,-0.9062579
0.66800857,-0.3277902,0.58034897,-1.1583087,1.0979195,0.9393465,-0.050749667,0.59825754,1.9828209,0.46290815,2.3437436,-0.30737814,-0.43156236,1.310581,3.0604913,0.58429587,2.0827498,1.4901142,0.004559405,2.0804398,1.1319765,0.032302566,2.2301223,1.0103145,0.13697273
1.3059455,-0.23100412,0.39209205,-0.07081361,0.55867803,1.6256348,0.049526922,0.49577633,2.6585476,0.13521232,2.3686445,-0.32588175,-0.10112221,1.7166109,3.0732775,0.6136422,1.515084,1.5412674,0.056659423,1.8964366,0.7077346,0.042267032,2.1398227,0.811843,0.15363759
