Loudness,alphaRatio,hammarbergIndex,slope0-500,slope500-1500,spectralFlux,mfcc_coeff1,mfcc_coeff2,mfcc_coeff3,mfcc_coeff4,F0_semitone_From27.5Hz,jitter_local,shimmer_local_dB,HNRdBACF,logRelF0-H1-H2,logRelF0-H1-A3,F1_frequency,F1_bandwidth,F1_amplitudeLogRelF0,F2_frequency,F2_bandwidth,F2_amplitudeLogRelF0,F3_frequency,F3_bandwidth,F3_amplitudeLogRelF0
0.37829512,-1.7570847,1.4455007,0.7438541,-2.468563,0.0056800805,1.4352819,1.9629538,-0.42905894,-2.004399,2.0984023,0.35599992,1.277058,2.22217,-0.21167573,1.7863663,1.0057666,2.0739574,0.45462847,1.6734499,1.6790551,0.13628536,2.0866392,1.2312256,-0.017683096
0.50572634,-1.5960883,1.3258562,0.66283184,-2.508249,-0.086498916,1.4799174,1.7072957,-0.7056136,-2.0967665,2.0872874,0.09615445,0.63678217,2.105046,-0.4568157,1.6991845,1.2984023,1.8243356,0.42853796,1.8636471,1.3837576,0.16417903,2.2108233,1.3117241,-0.009960122
0.6068253,-1.3392397,1.2707552,0.5029138,-2.2547014,-0.06547308,1.5426028,1.2905964,-0.9391819,-2.034162,2.0687249,-0.088781714,0.26142263,2.007366,-0.6262462,1.5751815,1.5638974,1.6903014,0.37168822,2.1318064,1.2300302,0.16408402,2.3859577,1.4451884,0.007529311
0.70545256,-0.9722213,1.1971099,0.4731281,-1.845671,-0.027650181,1.5641755,0.86238945,-1.0433017,-1.8160174,2.0594723,-0.061126944,0.12632583,1.890043,-0.6467428,1.3425373,1.3783178,1.6151242,0.3722626,2.0364559,1.1767558,0.20090967,2.3560855,1.2369787,0.050470345
0.79409516,-0.647147,0.98992234,0.30225852,-1.3049034,0.0038635693,1.4782583,0.389351,-0.874714,-1.5080132,2.0477698,-0.035655137,0.08420824,1.707586,-0.5816726,0.8527817,0.7046754,1.8814113,0.428549,1.3509833,1.3773394,0.26514822,1.8686879,0.90223503,0.15203667
0.8394915,-0.49388397,0.8125455,0.32557634,-0.7675569,0.040547963,1.4136372,-0.13513604,-0.4714909,-1.228608,2.0333776,-0.044385727,0.12593685,1.4102855,-0.45544055,0.584301,0.38967684,1.8705981,0.45200127,1.1553781,1.4111681,0.23700994,1.6500549,0.90370417,0.19891107
0.7804674,-0.5274352,0.6884784,0.27487472,-0.4070303,0.093880594,1.3995523,-0.5831977,0.15963891,-0.7536059,2.0302556,-0.055784132,0.17822038,1.129854,-0.43425372,0.46837837,0.44530675,1.8959656,-0.549404,1.2650138,1.4282017,-0.69106644,1.7455693,1.0851823,-0.6704194
0.57860446,-0.51922524,0.5870672,0.018578215,-0.1653216,0.1684404,1.2832481,-0.8455138,1.0276617,-0.14133735,-0.37377593,-0.28311983,-0.4513904,-0.40788034,-0.41910765,-0.51368773,0.4196059,1.8186152,-1.6918156,1.3479778,1.3181006,-1.7445567,1.7161126,1.2786095,-1.7415178
0.22393948,-0.6187949,0.6959772,-0.92862517,0.17354856,0.20726436,0.9585165,-0.544876,1.6803993,0.4901228,-0.5902848,-0.29314354,-0.4705435,-0.47307506,-0.40312907,-0.5102099,0.6503224,1.7970141,-2.6031773,1.4782959,1.2036175,-2.6298413,1.7921512,1.2503859,-2.6258378
-0.09638208,-0.83556724,0.9265563,-1.6777679,0.5972698,0.106367886,0.4633628,0.0043298453,1.884049,0.6486658,-0.5879386,-0.29875433,-0.4702266,-0.47282544,-0.40254584,-0.51093733,1.425779,1.6800725,-2.8478088,1.7916874,1.1719568,-2.8457544,1.9893891,1.2466143,-2.8442762
-0.33059704,-1.2757945,1.3410715,-2.464933,0.8708315,-0.111312866,0.021786682,0.5882993,1.7090759,0.55601907,-0.5873151,-0.2998806,-0.47182643,-0.471099,-0.40616545,-0.5133878,2.0749483,1.5991653,-2.8471546,2.0717514,1.0517879,-2.8487942,2.2183368,0.961731,-2.8415856
-0.3383534,-0.96849173,1.1992214,-2.2550855,1.1503897,-0.3193633,-0.46723592,0.5180367,1.2680091,0.13140018,-0.58874786,-0.29765674,-0.4701739,-0.46862677,-0.40814683,-0.5138316,2.2025392,1.5446318,-2.847266,2.1579535,1.0907938,-2.85284,2.2643445,0.9491342,-2.8479378
-0.087625325,-0.19813281,0.619813,-2.0284092,1.2143171,-0.24167776,-1.0658236,0.20014724,0.67563915,-0.29254928,-0.58840144,-0.29596338,-0.4671884,-0.46904418,-0.40976313,-0.5131463,1.7390566,1.3432895,-2.846067,1.9670752,1.1428926,-2.845768,2.1257865,1.1054506,-2.8453155
0.22964308,0.72519505,-0.13555056,-1.6356418,1.0073562,-0.14238954,-1.6353582,0.39423576,0.27642575,-0.59648883,-0.58675253,-0.29849985,-0.4680978,-0.4686331,-0.4076468,-0.50818384,1.2669019,1.1742909,-2.8446498,1.6850048,1.0818138,-2.84574,1.9363688,1.2206099,-2.8466716
0.68317693,1.1201739,-0.5076626,-1.408335,0.6145669,0.057056602,-1.8477672,0.5965433,-0.18954661,-0.6917906,-0.58640206,-0.30158293,-0.4684868,-0.47242263,-0.40925708,-0.50557625,1.0880003,1.1502825,-2.8444245,1.5849102,0.99780595,-2.8451173,1.9183059,1.2378821,-2.8446333
0.8700746,1.1534808,-0.59156454,-1.5803775,0.5108577,0.13142568,-1.9413518,1.1027439,-0.24057361,-0.42925322,-0.588555,-0.30059826,-0.46725488,-0.47234657,-0.40315005,-0.5084454,1.043415,1.1979847,-2.8426604,1.6134773,1.0338707,-2.8446374,1.9453146,1.1847129,-2.844617
0.9295887,1.0661582,-0.4990663,-1.5179646,0.44925603,0.16730565,-1.8789235,1.2755227,-0.12419149,-0.4484504,-0.5872504,-0.29983124,-0.4678185,-0.47211424,-0.4038708,-0.5086452,0.9136845,1.2911716,-2.8455946,1.5008372,0.9964247,-2.8470707,1.88098,1.1592,-2.8469243
0.82348764,1.0277447,-0.43396336,-1.5029818,0.6063634,0.15371227,-1.9096478,1.3637769,0.2149835,-0.49711752,-0.5836405,-0.2993392,-0.47022164,-0.47148183,-0.40615705,-0.5086217,0.82803303,1.4433925,-2.8385231,1.4105885,0.9876096,-2.8424315,1.8032149,1.0358613,-2.8384929
0.694609,1.0083408,-0.40221345,-1.4847715,0.6373615,0.10507643,-1.7767216,0.97017694,0.40883937,-0.5017899,-0.5773829,-0.2978811,-0.4660281,-0.47208372,-0.40274957,-0.51223266,0.8427671,1.3515726,-1.9239994,1.4121299,0.8923741,-1.952822,1.8101861,1.0347166,-1.9557995
0.55724776,0.5447622,-0.068128526,-1.4574418,0.3957614,0.13277304,-1.3049711,0.9032663,0.79048085,-0.32258797,1.9111464,-0.29360694,-0.42476296,0.44490382,0.56577975,0.5038867,0.780173,1.4081323,-0.8895163,1.4860499,0.74142677,-1.0704441,1.9335016,0.9729728,-1.0065747
0.48725885,-0.041613996,0.33410633,-0.7734141,-0.008588571,0.21473867,-0.64644563,1.1551125,1.0411593,-0.23061843,2.1421368,-0.30687398,-0.43583417,1.036278,0.6560693,0.9264724,0.6150263,1.4196138,-0.06184446,1.5106872,0.62379724,-0.4455467,2.009687,0.7878659,-0.3742895
0.41531724,-0.59024537,0.64851886,-0.32131085,-0.7932824,0.27923727,-0.009973653,1.7496622,1.3166544,-0.5283172,2.1261914,-0.29371926,-0.44448963,1.601254,0.60485905,1.117038,0.49809426,1.6470819,0.3336423,1.615633,0.714022,-0.115649156,2.071127,0.65920967,-0.029409476
0.310687,-1.0364261,1.0013657,-0.25531337,-1.0185179,0.16896135,0.43527412,2.115308,1.2292739,-0.7645639,2.1100323,-0.26296732,0.77236426,2.0785897,0.67803854,1.2045904,0.70616364,1.7029675,0.3025952,1.7360468,1.0854689,-0.09933608,2.0705726,0.72291607,-0.025857754
0.15866032,-1.2988789,1.1311408,-0.9241985,-1.1173686,-0.058518115,0.81885433,2.0663009,1.1378992,-1.123979,2.1105022,1.0007107,1.0289396,2.2082865,0.6787106,1.0167694,0.93166256,1.9765356,0.2584112,1.7899828,1.6861936,-0.06544369,2.036807,0.7467111,0.018724017
0.09876579,-1.5009493,1.2256949,-0.8401001,-0.96582335,-0.21069592,1.2046708,1.6567907,1.1307098,-1.0388234,2.1056383,0.90244466,0.7463311,1.9302051,0.65200186,0.799372,0.87078923,2.0755684,0.26995885,1.6808405,1.8809612,-0.027321152,1.9989775,0.5565135,0.058863215
0.13048261,-1.4298881,1.1972811,-0.995777,-0.8633651,-0.29327136,1.2492304,1.2865347,1.2538545,-0.8470588,2.114933,0.29501688,0.19709055,1.5887074,0.5678485,0.63746977,0.78312653,2.1048825,0.27821416,1.6335815,1.8530385,0.03047783,2.0049906,0.6035962,0.06640308
0.2426148,-1.0550553,1.0128518,-1.0990769,-0.6651434,-0.24229753,0.93720543,0.873757,1.5636835,-0.58152604,2.1195257,-0.025455046,0.015660873,1.4092786,0.43900552,0.6255416,0.53719217,1.8702742,0.32443023,1.5559409,1.4274814,0.072815485,1.9310261,0.7443113,0.0649414
0.3872302,-0.87179595,0.97479194,-1.0599852,-0.5709578,-0.09324163,0.8224902,0.4840552,1.5534632,-0.47473034,2.1290963,0.113233656,0.33559597,1.4849492,0.43391833,0.6632749,0.60788286,1.8792728,0.3397865,1.6041292,1.3168982,0.12724203,1.9182357,1.2034135,0.05393427
0.57242954,-0.62468374,0.8574052,-1.0479015,-0.6271964,0.050180074,0.89610434,-0.11393213,1.2229756,-0.45156786,2.1101344,0.45753694,0.710822,1.6117964,0.67808443,0.6113361,1.0982648,1.7735505,0.29302338,1.7142916,1.2475054,0.151717,2.007832,1.2635126,0.0625624
0.6683819,-0.64558995,0.93315953,-1.044788,-0.6445023,0.070370615,1.2022985,-0.5371709,0.668792,-0.3253161,2.085665,0.5814661,0.7992526,1.6701665,0.9422086,0.51492345,1.5152876,1.8456388,0.26569515,1.8315817,1.2433044,0.18766838,2.1730452,0.8989051,0.08434074
0.73609245,-0.48398978,0.82132095,-1.2391181,-0.46455857,0.007812854,1.2362896,-0.8718027,0.570012,-0.18064494,2.0661974,0.4066014,0.53757477,1.7356505,1.0166594,0.45239258,1.5652287,1.794064,0.26031873,1.8248123,1.1784757,0.22929889,2.2134893,0.7857913,0.0924648
0.72912395,-0.36808956,0.83247596,-1.4086137,-0.043483872,-0.021988396,1.2114655,-0.98662686,0.5151181,-0.013013501,2.0508406,0.2403383,0.270333,1.8135567,0.94920844,0.4638511,1.501565,1.893028,0.23567021,1.717705,1.234475,0.2463277,2.2296524,0.59659743,0.06731849
0.66260946,-0.32477152,0.89151496,-1.458664,0.36934027,-0.016600195,1.2223836,-0.8671874,0.3854785,0.0154880695,2.03213,0.17771348,0.21428417,1.8340874,0.85133195,0.50340587,1.6544698,1.9174858,0.19991004,1.6899151,1.3737549,0.23146087,2.2391477,0.50791687,0.048813872
0.56058395,-0.29806125,0.9964002,-1.6527058,0.7285762,-0.0793283,1.2859348,-0.71376634,0.12997815,0.04249395,2.018768,0.11320993,0.21959107,1.7685394,0.84904087,0.5571033,1.8945738,1.9295208,0.19396621,1.6740655,1.5404501,0.23615068,2.2508595,0.33394742,0.05264526
0.47840655,-0.37229288,1.1028712,-1.7052711,0.8887589,-0.1408577,1.3214725,-0.519981,0.055237323,0.08975215,2.010076,0.045200143,0.17898767,1.5894995,0.9726846,0.6504463,1.9273468,1.9927607,0.20158911,1.6626662,1.7031345,0.24387771,2.254739,0.27866167,0.06874388
0.4644634,-0.33928514,0.9967199,-1.5603135,0.8461234,-0.15043896,1.3175253,-0.5047411,0.060245544,0.1275972,1.9931444,0.03054512,0.14431457,1.3748963,1.0087061,0.70986205,1.786093,2.0998604,0.24985564,1.5804065,1.5969615,0.26052505,2.226822,0.3202275,0.11207425
0.48627913,-0.33031577,0.9145102,-1.3482461,0.6716422,-0.119617105,1.3731911,-0.57932186,0.11359903,0.114427015,1.9730468,0.024273757,0.16263996,1.1733191,0.93720305,0.7499827,1.6080961,2.0944402,0.3124272,1.5538565,1.5674912,0.2889436,2.227412,0.24029738,0.14878863
0.61462265,-0.22632131,0.77215916,-1.0868616,0.48589715,-0.04486865,1.4053466,-0.83835566,0.15757969,-0.07730095,1.9611366,0.09331855,0.21259187,1.1133285,0.77967846,0.72078884,1.5357589,2.090252,0.33975208,1.5465864,1.5037962,0.3206001,2.217786,0.30644023,0.18677032
0.77893436,-0.09990457,0.6528422,-0.919305,0.06987046,0.05772918,1.4142365,-1.1524987,0.19475448,-0.15612675,1.956838,0.13073274,0.3390473,1.210171,0.55058527,0.5929356,1.373435,2.0792754,0.37153405,1.5588015,1.3466834,0.3471946,2.198048,0.43387854,0.24293804
0.8826867,0.044858783,0.48185295,-0.64846605,-0.3223781,0.12527353,1.3458732,-1.4004104,0.29923236,0.09604187,1.9497485,0.13881192,0.42468,1.3301646,0.3014637,0.48953438,1.2315221,2.0760329,0.3997942,1.621979,1.285041,0.318991,2.1673717,0.7957415,0.2712292
0.88805425,0.0832161,0.20502979,-0.3544279,-0.7893113,0.0905897,1.2849056,-1.4663367,0.51837397,0.20536135,1.9394032,0.14751485,0.35681593,1.2405903,0.08749495,0.3913461,1.0083364,2.044219,0.43185943,1.6908848,1.2613817,0.25745684,2.0654783,1.3776436,0.29628986
0.79646945,-0.0030977745,0.0022678934,-0.19706173,-1.2041292,0.0288763,1.2992355,-1.3978629,0.8302809,-0.07355319,1.9505167,0.09403828,0.24502061,0.9893855,-0.031523194,0.3710184,0.8169808,1.9459639,-0.6253882,1.76577,1.1220134,-0.8190101,2.0045457,1.6583629,-0.71189326
0.5904335,-0.19577467,0.02880853,0.067350194,-1.4917375,-0.011016849,1.26108,-1.0615941,1.2505138,-0.63246274,-0.58744764,-0.28707328,-0.4651804,-0.470643,-0.40688798,-0.50183785,0.94954735,1.7898903,-1.7212168,1.8929998,0.91538525,-1.8282695,2.0381129,1.5393248,-1.8159987
0.32726312,-0.45277262,0.29039007,-0.040161207,-1.693283,-0.043749217,1.2001882,-0.37196526,1.5725275,-1.1058372,-0.58899945,-0.29973295,-0.46598148,-0.47325537,-0.40309402,-0.51363313,1.026152,1.7360725,-2.8459704,1.997502,0.7800202,-2.8594592,2.0787468,1.4031615,-2.8434944
0.13201615,-0.59311736,0.4371943,-0.16520269,-1.7447782,-0.022822801,0.96376836,0.3893833,1.8209186,-1.4641793,-0.5894471,-0.30065733,-0.46950585,-0.4696268,-0.40410087,-0.5106474,1.0398855,1.5160499,-2.8421228,2.0851989,0.60301995,-2.8518364,2.0826285,1.305157,-2.845026
-0.01731807,-0.6399573,0.56476396,-0.5610096,-1.3574879,-0.05602658,0.47045803,1.178452,1.9373746,-1.4600054,-0.58846796,-0.29694483,-0.47021157,-0.47206232,-0.4088516,-0.5063983,0.89320266,1.4335469,-2.8440444,2.1001575,0.68592334,-2.8450067,2.0182898,1.3932003,-2.841066
-0.102891326,-0.7725248,0.7554496,-0.79229814,-1.2875731,-0.11996359,0.23262179,1.6798818,2.0644007,-1.5727392,-0.5888165,-0.29679972,-0.46577162,-0.47019926,-0.40617737,-0.5049125,0.81452334,1.4410834,-2.8437262,2.0561373,0.7464467,-2.8391607,1.971522,1.3796515,-2.8397076
-0.2595501,-1.3084884,1.1856114,-1.1838193,-0.9494288,-0.17270106,0.4508537,1.9304917,2.0526428,-1.0857828,-0.58762217,-0.29411647,-0.46507376,-0.47181156,-0.4013351,-0.5018302,0.7338843,1.5579286,-2.8466709,1.957302,1.1918352,-2.8473084,1.9205683,1.1838237,-2.8392339
-0.34859645,-1.8400909,1.5687973,-0.98685855,-0.66969645,-0.2505244,0.9590646,1.7362804,1.82658,-0.6099093,-0.58867276,-0.2942169,-0.4679713,-0.4729673,-0.40421018,-0.5098516,0.5511076,1.5480882,-2.8463347,1.7577308,1.4361683,-2.8532577,1.9057974,0.8700591,-2.8390486
-0.4235083,-2.1797433,1.9887443,-1.4107578,0.07475589,-0.2715971,1.0784978,1.4680734,1.4410657,0.1258635,-0.5887385,-0.2984842,-0.4674065,-0.46996024,-0.4035507,-0.50931346,0.93118674,1.7738051,-2.8413253,1.8026723,1.6409516,-2.845365,2.0759225,1.2189589,-2.843467
-0.4503773,-2.4278958,2.356405,-1.8990917,0.7435061,-0.29324996,0.75544906,1.278048,0.9845855,0.5886534,-0.58810097,-0.2958559,-0.46913695,-0.46892056,-0.40317604,-0.50602686,1.565975,2.0424807,-2.8471534,2.049431,1.903156,-2.850635,2.2455096,1.6841543,-2.8488748
-0.43465543,-2.3345733,2.3088038,-2.669425,1.0795413,-0.33103526,0.098142855,1.3979604,0.67824066,0.69244474,-0.58807003,-0.29856828,-0.4730369,-0.4673501,-0.40242365,-0.50649774,2.2962637,2.0055125,-2.8455622,2.405575,1.920869,-2.845936,2.4392781,1.8742354,-2.8427258
-0.39846766,-2.0133464,1.9890258,-2.6756778,0.98871386,-0.31649387,-0.32313144,1.8253548,0.49264595,0.61863196,-0.5860803,-0.29772022,-0.4702981,-0.47007474,-0.40653107,-0.50632393,2.3369188,1.9263544,-2.847226,2.3531342,1.818758,-2.844819,2.3938632,1.5416219,-2.845142
-0.36343485,-1.8781329,1.8234866,-2.7040641,0.7936865,-0.27846837,-0.46223474,1.9744296,0.51782894,0.42929655,-0.5840216,-0.29703334,-0.46961933,-0.46846464,-0.40865478,-0.50621927,2.315331,1.937798,-2.8423538,2.323396,1.7637198,-2.84467,2.347704,1.3909099,-2.8412905
-0.18254429,-1.2812591,1.421398,-2.2104356,0.67661405,-0.16405618,-0.6548462,1.1424842,0.53773737,-0.004597891,-0.58744645,-0.29712072,-0.46785045,-0.47134808,-0.4046481,-0.50830233,2.093766,1.90516,-2.8436663,2.1835344,1.7528001,-2.8432698,2.2481267,1.5039513,-2.8450012
0.15194741,-0.37868658,0.748651,-1.7582536,0.5025815,-0.07045889,-1.0318352,0.46656242,0.5106219,-0.5774199,-0.58736026,-0.29956973,-0.46863398,-0.47255924,-0.40779248,-0.5095943,1.6329826,1.6054845,-2.842007,1.9319444,1.3568671,-2.84586,2.099725,1.3195084,-2.8467836
0.5683658,0.7942939,-0.18622953,-1.0793529,0.21076046,0.054043647,-1.5122595,0.22662231,0.20228055,-1.2306947,-0.5873338,-0.30113813,-0.46760362,-0.4711593,-0.40685865,-0.50654185,1.0362258,1.2550225,-2.8430781,1.6495556,0.9322474,-2.8417077,1.897414,1.3377826,-2.8422017
0.7377534,1.1234409,-0.47241008,-1.0990849,0.19987558,0.122271,-1.8334042,0.8025322,0.18607834,-1.2969266,-0.5865918,-0.30032408,-0.4683713,-0.4726992,-0.4049385,-0.5062593,0.9219419,1.1788759,-2.8421848,1.648826,0.8018251,-2.8431077,1.8906612,1.4530678,-2.8409228
0.7261927,1.3589305,-0.70411044,-1.1671503,0.35199448,0.18514854,-1.829595,0.8725245,0.6707547,-1.0651604,-0.5870693,-0.29898676,-0.46877912,-0.47145638,-0.40275928,-0.5084647,0.9939715,1.3381289,-2.842305,1.6205288,0.71771574,-2.8434908,1.9211854,1.4488441,-2.8417795
0.513729,1.2137059,-0.5854884,-1.4499788,0.43571553,0.19073051,-1.7422329,0.8033503,1.3349832,-0.6681487,-0.5876156,-0.29872286,-0.4679876,-0.47182652,-0.4046915,-0.5107304,0.865621,1.404885,-2.8453295,1.491378,0.5977465,-2.8491206,1.8739018,1.3112848,-2.845745
0.19669825,0.34802163,0.12271923,-1.8154078,0.3936685,0.09010899,-1.1877156,0.3349165,1.6325945,-0.13105898,-0.58723074,-0.29815212,-0.4706958,-0.4700996,-0.40273562,-0.5101954,0.8329056,1.5992098,-2.844372,1.5180308,0.64530456,-2.847455,1.9028999,1.3830853,-2.8433993
-0.14023519,-0.6778001,0.90353,-2.0946414,0.2898397,-0.09889895,-0.6051494,0.310816,1.5411812,0.17366095,-0.5871986,-0.30161402,-0.47096705,-0.46698382,-0.40245017,-0.5107199,1.0999556,1.795813,-2.8431993,1.6979406,0.7985005,-2.8420851,2.0043907,1.4046514,-2.8429766
-0.33701319,-1.5789791,1.6058003,-2.387818,0.38860485,-0.22282928,-0.19458735,0.5216346,1.3000052,0.22715567,-0.58640146,-0.30499583,-0.46854508,-0.4717656,-0.40295616,-0.50881875,1.7674501,2.0695007,-2.8454697,2.0304558,1.1906289,-2.8436923,2.230153,1.424028,-2.845306
-0.40614247,-2.0383372,1.9672176,-2.6331513,0.54416287,-0.27980107,-0.03254796,0.72783446,1.316271,0.14817204,-0.5873562,-0.30321994,-0.47089204,-0.47206572,-0.40489057,-0.50663805,2.1794038,2.0317783,-2.8487172,2.1986759,1.4851277,-2.8469062,2.3427749,1.4033866,-2.8499906
-0.37572902,-1.6829456,1.7238559,-2.5164368,0.59661984,-0.28113544,-0.16889274,0.20745572,1.5314461,0.075715855,-0.5881264,-0.30295599,-0.4710219,-0.47004595,-0.4022514,-0.50779784,2.035852,1.9821405,-2.8471024,2.0619102,1.3795865,-2.8448098,2.297936,1.2111304,-2.8467784
-0.28695583,-1.0499766,1.2251195,-2.3638504,0.57857716,-0.27074134,-0.46269107,-0.35429382,1.857606,0.080571905,-0.58896697,-0.29869556,-0.47465673,-0.47052625,-0.4039791,-0.5107461,1.6011866,1.9047573,-2.8462563,1.8063197,0.9507617,-2.8460138,2.1880908,0.94404584,-2.8439095
-0.20907241,-0.35731092,0.71291906,-2.0780337,0.5648941,-0.26914138,-0.80642974,-0.7648009,1.904889,-0.0696709,-0.58782446,-0.29893434,-0.474029,-0.47076508,-0.40464953,-0.5092193,1.1835821,1.7336454,-2.8419378,1.5827516,0.77794254,-2.8470266,2.04647,1.1220384,-2.8444874
-0.12155235,0.13558948,0.35657316,-1.7965169,0.53025615,-0.2871877,-1.056686,-1.0563184,1.5949761,-0.24437664,-0.5875077,-0.2992054,-0.4716897,-0.47131565,-0.4064794,-0.5066296,1.0436456,1.5401332,-2.8446,1.4358681,0.7646556,-2.8450606,1.9368519,1.2188045,-2.846842
-0.06816542,0.3815194,0.2052378,-1.6574646,0.54869986,-0.29301548,-1.2005574,-1.1705537,1.268223,-0.371252,-0.58884215,-0.2998574,-0.47115448,-0.4699234,-0.40578136,-0.5075282,1.0004784,1.4122616,-2.8464706,1.4009887,0.8723845,-2.8444023,1.889123,1.1467578,-2.8492355
